state_po,county,2000vs2016,2000vs2004,2000vs2008,2000vs2012,2004vs2008,2004vs2012,2004vs2016,2008vs2012,2008vs2016,20012vs2016
MO,Ralls,0.44667059,0.098780866,0.095144851,0.205933484,-0.003636015,0.107152618,0.347889724,0.110788633,0.351525739,0.240737106
MO,Randolph,0.429624706,0.211492249,0.153523815,0.286396592,-0.057968434,0.074904343,0.218132457,0.132872777,0.276100891,0.143228114
MO,Ray,0.415783043,0.10570832,0.078322396,0.195024117,-0.027385924,0.089315797,0.310074723,0.116701721,0.337460647,0.220758926
MO,Reynolds,0.466024416,-0.015317939,-0.037456189,0.093528457,-0.02213825,0.108846396,0.481342355,0.130984646,0.503480605,0.372495959
MO,Ripley,0.411495454,0.05907763,0.043717226,0.18908257,-0.015360404,0.13000494,0.352417824,0.145365344,0.367778228,0.222412884
MO,St. Charles,0.121525655,0.034936888,-0.0448461,0.06746788,-0.079782988,0.032530992,0.086588767,0.11231398,0.166371755,0.054057775
MO,St. Clair,0.371467722,0.070644246,0.036998905,0.154480256,-0.033645341,0.08383601,0.300823476,0.117481351,0.334468817,0.216987466
MO,Ste. Genevieve,0.361795629,-0.047158104,-0.128308999,0.042981727,-0.081150895,0.090139831,0.408953733,0.171290726,0.490104628,0.318813902
MO,St. Francois,0.440280689,0.04501239,0.032246095,0.182311744,-0.012766295,0.137299354,0.395268299,0.150065649,0.408034594,0.257968945
MO,St. Louis County,-0.110394513,-0.039382358,-0.145730915,-0.083579077,-0.106348557,-0.044196719,-0.071012155,0.062151838,0.035336402,-0.026815436
MO,Saline,0.34514637,0.092948138,0.026775497,0.145658405,-0.066172641,0.052710267,0.252198232,0.118882908,0.318370873,0.199487965
MO,Schuyler,0.419549718,-0.061730368,0.008585187,0.071028019,0.070315555,0.132758387,0.481280086,0.062442832,0.410964531,0.348521699
MO,Scotland,0.339316162,-0.011607677,-0.032764875,0.06135221,-0.021157198,0.072959887,0.350923839,0.094117085,0.372081037,0.277963952
MO,Scott,0.393734601,0.140024311,0.132109149,0.220246284,-0.007915162,0.080221973,0.25371029,0.088137135,0.261625452,0.173488317
MO,Shannon,0.345411674,-0.001248585,-0.101429502,0.044470227,-0.100180917,0.045718812,0.346660259,0.145899729,0.446841176,0.300941447
MO,Shelby,0.382308411,0.101170751,0.110310797,0.171155158,0.009140046,0.069984407,0.28113766,0.060844361,0.271997614,0.211153253
MO,Stoddard,0.431382816,0.138597161,0.136561542,0.23196419,-0.002035619,0.093367029,0.292785655,0.095402648,0.294821274,0.199418626
MO,Stone,0.312338404,0.084496879,0.065715723,0.184362991,-0.018781156,0.099866112,0.227841525,0.118647268,0.246622681,0.127975413
MO,Sullivan,0.301480983,-0.017520056,-0.093505848,0.025742163,-0.075985792,0.043262219,0.319001039,0.119248011,0.394986831,0.27573882
MO,Taney,0.289823542,0.11232872,0.070306581,0.172613179,-0.042022139,0.060284459,0.177494822,0.102306598,0.219516961,0.117210363
MO,Texas,0.385522282,0.05720091,0.083844588,0.174192724,0.026643678,0.116991814,0.328321372,0.090348136,0.301677694,0.211329558
MO,Vernon,0.343697127,0.063385447,0.002451054,0.155429997,-0.060934393,0.09204455,0.28031168,0.152978943,0.341246073,0.18826713
MO,Warren,0.320429852,0.044840803,-0.008998231,0.132377415,-0.053839034,0.087536612,0.275589049,0.141375646,0.329428083,0.188052437
MO,Washington,0.555087515,0.023096815,0.002746712,0.193491054,-0.020350103,0.170394239,0.5319907,0.190744342,0.552340803,0.361596461
MO,Wayne,0.492068899,0.105032299,0.086418552,0.181641683,-0.018613747,0.076609384,0.3870366,0.095223131,0.405650347,0.310427216
MO,Webster,0.309796646,0.103176527,0.022828678,0.14091711,-0.080347849,0.037740583,0.206620119,0.118088432,0.286967968,0.168879536
MO,Worth,0.428874535,0.068097487,0.081333322,0.151038577,0.013235835,0.08294109,0.360777048,0.069705255,0.347541213,0.277835958
MO,Wright,0.28139388,0.066942696,-0.021563874,0.086779776,-0.08850657,0.01983708,0.214451184,0.10834365,0.302957754,0.194614104
MO,St. Louis City,-0.060532,-0.035560982,-0.106302807,-0.092150841,-0.070741825,-0.056589859,-0.024971018,0.014151966,0.045770807,0.031618841
MT,Beaverhead,-0.095713523,-0.088488442,-0.259434768,-0.152890732,-0.170946326,-0.06440229,-0.007225081,0.106544036,0.163721245,0.057177209
MT,Big Horn,0.109906962,0.123409423,-0.194968295,-0.095859084,-0.318377718,-0.219268507,-0.013502461,0.099109211,0.304875257,0.205766046
MT,Blaine,-0.034851663,-0.014644139,-0.246236784,-0.212642247,-0.231592645,-0.197998108,-0.020207524,0.033594537,0.211385121,0.177790584
MT,Broadwater,0.071853394,0.034415533,-0.134696239,-0.033719819,-0.169111772,-0.068135352,0.037437861,0.10097642,0.206549633,0.105573213
MT,Carbon,-0.008189147,-0.047707643,-0.213017694,-0.091413625,-0.165310051,-0.043705982,0.039518496,0.121604069,0.204828547,0.083224478
MT,Carter,-0.032664654,-0.034692382,-0.272714252,-0.073204069,-0.23802187,-0.038511687,0.002027728,0.199510183,0.240049598,0.040539415
MT,Cascade,0.064817088,0.008325846,-0.173683119,-0.060819126,-0.182008965,-0.069144972,0.056491242,0.112863993,0.238500207,0.125636214
MT,Chouteau,-0.105166483,-0.13792646,-0.290331273,-0.192479774,-0.152404813,-0.054553314,0.032759977,0.097851499,0.18516479,0.087313291
MT,Custer,0.141084856,-0.007181011,-0.195126967,-0.050365138,-0.187945956,-0.043184127,0.148265867,0.144761829,0.336211823,0.191449994
MT,Daniels,0.181496881,-0.011281791,-0.075582479,0.096800773,-0.064300688,0.108082564,0.192778672,0.172383252,0.25707936,0.084696108
MT,Dawson,0.260911335,-0.008201382,-0.083136281,0.091032047,-0.074934899,0.099233429,0.269112717,0.174168328,0.344047616,0.169879288
MT,Deer Lodge,0.18989739,0.045419397,-0.114422732,-0.056556639,-0.159842129,-0.101976036,0.144477993,0.057866093,0.304320122,0.246454029
MT,Fallon,0.1700658,0.008223678,-0.103290108,0.046143248,-0.111513786,0.03791957,0.161842122,0.149433356,0.273355908,0.123922552
MT,Fergus,0.024503899,-0.036655583,-0.151662199,-0.069601612,-0.115006616,-0.032946029,0.061159482,0.082060587,0.176166098,0.094105511
MT,Flathead,-0.055442646,-0.04620662,-0.203971954,-0.08773039,-0.157765334,-0.04152377,-0.009236026,0.116241564,0.148529308,0.032287744
MT,Gallatin,-0.283655617,-0.12513341,-0.309182653,-0.225345177,-0.184049243,-0.100211767,-0.158522207,0.083837476,0.025527036,-0.05831044
MT,Garfield,0.069106239,0.028363293,-0.121759034,0.001274962,-0.150122327,-0.027088331,0.040742946,0.123033996,0.190865273,0.067831277
MT,Glacier,-0.174037067,-0.056484832,-0.274974386,-0.217222308,-0.218489554,-0.160737476,-0.117552235,0.057752078,0.100937319,0.043185241
MT,Golden Valley,0.023266347,-0.066335476,-0.151864865,-0.093855293,-0.085529389,-0.027519817,0.089601823,0.058009572,0.175131212,0.11712164
MT,Granite,-0.15205544,-0.096173515,-0.317418968,-0.220575814,-0.221245453,-0.124402299,-0.055881925,0.096843154,0.165363528,0.068520374
MT,Hill,0.07539021,-0.020060195,-0.21782408,-0.131414833,-0.197763885,-0.111354638,0.095450405,0.086409247,0.29321429,0.206805043
MT,Jefferson,-0.02312036,-0.013139842,-0.196901223,-0.074199829,-0.183761381,-0.061059987,-0.009980518,0.122701394,0.173780863,0.051079469
MT,Judith Basin,-0.031505648,-0.075153233,-0.231962688,-0.133309126,-0.156809455,-0.058155893,0.043647585,0.098653562,0.20045704,0.101803478
MT,Lake,-0.014420685,-0.0416625,-0.242612049,-0.123387858,-0.200949549,-0.081725358,0.027241815,0.119224191,0.228191364,0.108967173
MT,Lewis and Clark,-0.117252932,-0.060789022,-0.251603505,-0.151849273,-0.190814483,-0.091060251,-0.05646391,0.099754232,0.134350573,0.034596341
MT,Liberty,0.024418809,-0.049019334,-0.260774666,-0.037143033,-0.211755332,0.011876301,0.073438143,0.223631633,0.285193475,0.061561842
MT,Lincoln,-0.000848625,-0.080796921,-0.212970234,-0.10900622,-0.132173313,-0.028209299,0.079948296,0.103964014,0.212121609,0.108157595
MT,McCone,0.177556752,-0.076119755,-0.124183327,0.035311982,-0.048063572,0.111431737,0.253676507,0.159495309,0.301740079,0.14224477
MT,Madison,-0.076074192,-0.039868703,-0.253165872,-0.112744842,-0.213297169,-0.072876139,-0.036205489,0.14042103,0.17709168,0.03667065
MT,Meagher,-0.009670551,-0.094773868,-0.22081465,-0.145737329,-0.126040782,-0.050963461,0.085103317,0.075077321,0.211144099,0.136066778
MT,Mineral,-0.021567666,-0.043593107,-0.321729831,-0.168823693,-0.278136724,-0.125230586,0.022025441,0.152906138,0.300162165,0.147256027
MT,Missoula,-0.247852114,-0.147964477,-0.358006078,-0.26874076,-0.210041601,-0.120776283,-0.099887637,0.089265318,0.110153964,0.020888646
MT,Musselshell,0.184986432,0.015846532,-0.075020504,0.072304028,-0.090867036,0.056457496,0.1691399,0.147324532,0.260006936,0.112682404
MT,Park,-0.17188988,-0.128565079,-0.299193147,-0.214264462,-0.170628068,-0.085699383,-0.043324801,0.084928685,0.127303267,0.042374582
MT,Petroleum,0.057768035,-0.119952546,-0.1824183,-0.071478702,-0.062465754,0.048473844,0.177720581,0.110939598,0.240186335,0.129246737
MT,Phillips,0.061888927,-0.022605466,-0.232310652,-0.039048474,-0.209705186,-0.016443008,0.084494393,0.193262178,0.294199579,0.100937401
MT,Pondera,-0.009527496,-0.085534907,-0.272654806,-0.142459244,-0.187119899,-0.056924337,0.076007411,0.130195562,0.26312731,0.132931748
MT,Powder River,-0.020188915,-0.056871558,-0.316010378,-0.093517681,-0.25913882,-0.036646123,0.036682643,0.222492697,0.295821463,0.073328766
MT,Powell,0.058298604,-0.035356401,-0.245522022,-0.140000447,-0.210165621,-0.104644046,0.093655005,0.105521575,0.303820626,0.198299051
MT,Prairie,0.156466807,-0.009438017,-0.153554701,-0.003228218,-0.144116684,0.006209799,0.165904824,0.150326483,0.310021508,0.159695025
MT,Ravalli,-0.013200271,-0.034740856,-0.185671332,-0.077676363,-0.150930476,-0.042935507,0.021540585,0.107994969,0.172471061,0.064476092
MT,Richland,0.208309215,0.005695238,-0.017573519,0.083699362,-0.023268757,0.078004124,0.202613977,0.101272881,0.225882734,0.124609853
MT,Roosevelt,0.1839623,0.011568834,-0.101471348,-0.036707069,-0.113040182,-0.048275903,0.172393466,0.064764279,0.285433648,0.220669369
MT,Rosebud,0.240432624,0.00266521,-0.165837629,0.038995031,-0.168502839,0.036329821,0.237767414,0.20483266,0.406270253,0.201437593
MT,Sanders,0.096179552,-0.039023957,-0.147718458,-0.036204915,-0.108694501,0.002819042,0.135203509,0.111513543,0.24389801,0.132384467
MT,Sheridan,0.1751274,-0.087639431,-0.224272222,0.039898958,-0.136632791,0.127538389,0.262766831,0.26417118,0.399399622,0.135228442
MT,Silver Bow,0.023395777,-0.022188136,-0.244416956,-0.164152197,-0.22222882,-0.141964061,0.045583913,0.080264759,0.267812733,0.187547974
MT,Stillwater,0.095322361,0.020522177,-0.152721426,-0.025348331,-0.173243603,-0.045870508,0.074800184,0.127373095,0.248043787,0.120670692
MT,Sweet Grass,-0.054052143,-0.083699255,-0.205731966,-0.091681845,-0.122032711,-0.00798259,0.029647112,0.114050121,0.151679823,0.037629702
MT,Teton,-0.009405366,-0.083848902,-0.259370855,-0.122399003,-0.175521953,-0.038550101,0.074443536,0.136971852,0.249965489,0.112993637
MT,Toole,0.113249088,-0.037893332,-0.150850223,-0.016123457,-0.112956891,0.021769875,0.15114242,0.134726766,0.264099311,0.129372545
MT,Treasure,0.162273736,-0.025914119,-0.171765595,-0.046319026,-0.145851476,-0.020404907,0.188187855,0.125446569,0.334039331,0.208592762
MT,Valley,0.15571735,-0.049534287,-0.202067612,-0.062917894,-0.152533325,-0.013383607,0.205251637,0.139149718,0.357784962,0.218635244
MT,Wheatland,0.087388657,0.000315944,-0.091101274,-0.041070304,-0.091417218,-0.041386248,0.087072713,0.05003097,0.178489931,0.128458961
MT,Wibaux,0.275394487,-0.009121621,-0.064910126,0.114985522,-0.055788505,0.124107143,0.284516108,0.179895648,0.340304613,0.160408965
MT,Yellowstone,0.035608939,0.017499664,-0.172579641,-0.030813644,-0.190079305,-0.048313308,0.018109275,0.141765997,0.20818858,0.066422583
NE,Adams,0.083041899,0.049739163,-0.089842221,-0.024111182,-0.139581384,-0.073850345,0.033302736,0.065731039,0.17288412,0.107153081
NE,Antelope,0.15655784,0.067954025,-0.04886437,0.067164607,-0.116818395,-0.000789418,0.088603815,0.116028977,0.20542221,0.089393233
NE,Arthur,0.063119479,0.043647722,-0.091576269,-0.016473956,-0.135223991,-0.060121678,0.019471757,0.075102313,0.154695748,0.079593435
NE,Banner,0.137332816,0.035667232,-0.015963203,0.004565994,-0.051630435,-0.031101238,0.101665584,0.020529197,0.153296019,0.132766822
NE,Blaine,0.042500882,0.042286855,-0.027828152,0.055254523,-0.070115007,0.012967668,0.000214027,0.083082675,0.070329034,-0.012753641
NE,Boone,0.082494098,0.042593861,-0.107995039,-0.023621638,-0.1505889,-0.066215499,0.039900237,0.084373401,0.190489137,0.106115736
NE,Box Butte,0.225361913,0.024314218,-0.103142256,-0.063065197,-0.127456474,-0.087379415,0.201047695,0.040077059,0.328504169,0.28842711
NE,Boyd,0.203387492,0.05871585,-0.005601254,0.103357284,-0.064317104,0.044641434,0.144671642,0.108958538,0.208988746,0.100030208
NE,Brown,0.103394205,0.000153167,-0.095620859,0.025195331,-0.095774026,0.025042164,0.103241038,0.12081619,0.199015064,0.078198874
NE,Buffalo,-0.022138732,0.057719383,-0.111492887,-0.064454361,-0.16921227,-0.122173744,-0.079858115,0.047038526,0.089354155,0.042315629
NE,Burt,0.158300754,0.048042672,-0.099726044,-0.026911164,-0.147768716,-0.074953836,0.110258082,0.07281488,0.258026798,0.185211918
NE,Butler,0.179264122,0.046785279,-0.064502849,0.018129531,-0.111288128,-0.028655748,0.132478843,0.08263238,0.243766971,0.161134591
NE,Cass,0.142110265,0.117418062,-0.04675854,0.019799313,-0.164176602,-0.097618749,0.024692203,0.066557853,0.188868805,0.122310952
NE,Cedar,0.218515734,0.056542739,-0.038839864,0.083908493,-0.095382603,0.027365754,0.161972995,0.122748357,0.257355598,0.134607241
NE,Chase,0.138720899,0.044770536,-0.023414606,0.072906124,-0.068185142,0.028135588,0.093950363,0.09632073,0.162135505,0.065814775
NE,Cherry,0.080637416,0.00706997,-0.083260909,0.033293141,-0.090330879,0.026223171,0.073567446,0.11655405,0.163898325,0.047344275
NE,Cheyenne,0.062542373,0.046118752,-0.06873713,-0.055789166,-0.114855882,-0.101907918,0.016423621,0.012947964,0.131279503,0.118331539
NE,Clay,0.151846844,0.056669484,-0.022137103,0.048311355,-0.078806587,-0.008358129,0.09517736,0.070448458,0.173983947,0.103535489
NE,Colfax,-0.036733147,-0.004815087,-0.166146086,-0.092389373,-0.161330999,-0.087574286,-0.03191806,0.073756713,0.129412939,0.055656226
NE,Cuming,0.026374177,-0.019890585,-0.206722934,-0.099429615,-0.186832349,-0.07953903,0.046264762,0.107293319,0.233097111,0.125803792
NE,Custer,0.113463274,0.015938457,-0.046436717,-0.019410625,-0.062375174,-0.035349082,0.097524817,0.027026092,0.159899991,0.132873899
NE,Dakota,0.137402406,0.005479165,-0.023363834,-0.041924162,-0.028842999,-0.047403327,0.131923241,-0.018560328,0.16076624,0.179326568
NE,Dawes,0.021431851,-0.053529203,-0.187657282,-0.115612403,-0.134128079,-0.0620832,0.074961054,0.072044879,0.209089133,0.137044254
NE,Dawson,-0.056702899,0.05335009,-0.119035389,-0.08739287,-0.172385479,-0.14074296,-0.110052989,0.031642519,0.06233249,0.030689971
NE,Deuel,0.148412352,0.016110334,-0.05934377,-0.012951175,-0.075454104,-0.029061509,0.132302018,0.046392595,0.207756122,0.161363527
NE,Dixon,0.170608125,-0.000933922,-0.062894188,-0.0374173,-0.061960266,-0.036483378,0.171542047,0.025476888,0.233502313,0.208025425
NE,Dodge,0.080997184,0.071960633,-0.14590234,-0.043823599,-0.217862973,-0.115784232,0.009036551,0.102078741,0.226899524,0.124820783
NE,Douglas,-0.174911651,0.029898126,-0.197517406,-0.120910808,-0.227415532,-0.150808934,-0.204809777,0.076606598,0.022605755,-0.054000843
NE,Dundy,0.154966927,0.022944195,-0.060767281,0.010148268,-0.083711476,-0.012795927,0.132022732,0.070915549,0.215734208,0.144818659
NE,Fillmore,0.123549442,0.073131541,-0.069560455,0.024549886,-0.142691996,-0.048581655,0.050417901,0.094110341,0.193109897,0.098999556
NE,Franklin,0.19048049,0.039439626,-0.054789673,0.008730515,-0.094229299,-0.030709111,0.151040864,0.063520188,0.245270163,0.181749975
NE,Frontier,0.098671606,-0.012664843,-0.12804509,-0.051952152,-0.115380247,-0.039287309,0.111336449,0.076092938,0.226716696,0.150623758
NE,Furnas,0.150095982,0.050071557,-0.038781893,0.065766769,-0.08885345,0.015695212,0.100024425,0.104548662,0.188877875,0.084329213
NE,Gage,0.130146535,0.068494085,-0.118022725,-0.046058349,-0.18651681,-0.114552434,0.06165245,0.071964376,0.24816926,0.176204884
NE,Garden,0.042584658,0.026580411,-0.130491731,-0.085423357,-0.157072142,-0.112003768,0.016004247,0.045068374,0.173076389,0.128008015
NE,Garfield,0.178460169,0.063977798,0.035048241,0.123748923,-0.028929557,0.059771125,0.114482371,0.088700682,0.143411928,0.054711246
NE,Gosper,0.100085926,0.075265321,-0.02932984,-0.006358829,-0.104595161,-0.08162415,0.024820605,0.022971011,0.129415766,0.106444755
NE,Grant,0.142504409,0.07106782,0.040482678,0.090121999,-0.030585142,0.019054179,0.071436589,0.049639321,0.102021731,0.05238241
NE,Greeley,0.274546046,0.08094539,-0.108555475,0.082162528,-0.189500865,0.001217138,0.193600656,0.190718003,0.383101521,0.192383518
NE,Hall,0.052873202,0.079900397,-0.074688489,-0.044340433,-0.154588886,-0.12424083,-0.027027195,0.030348056,0.127561691,0.097213635
NE,Hamilton,0.094006959,0.083343972,-0.057897649,0.017269375,-0.141241621,-0.066074597,0.010662987,0.075167024,0.151904608,0.076737584
NE,Harlan,0.181187339,0.066761091,0.028154803,0.088729055,-0.038606288,0.021967964,0.114426248,0.060574252,0.153032536,0.092458284
NE,Hayes,0.124370515,0.030334624,-0.055623996,0.052945553,-0.08595862,0.022610929,0.094035891,0.108569549,0.179994511,0.071424962
NE,Hitchcock,0.179564032,0.038829071,-0.075018129,0.054682274,-0.1138472,0.015853203,0.140734961,0.129700403,0.254582161,0.124881758
NE,Holt,0.120232212,0.015510448,-0.092561538,-0.01123005,-0.108071986,-0.026740498,0.104721764,0.081331488,0.21279375,0.131462262
NE,Hooker,0.161263654,0.117364717,0.045137376,0.091943919,-0.072227341,-0.025420798,0.043898937,0.046806543,0.116126278,0.069319735
NE,Howard,0.296408168,0.091210933,-0.02974748,0.05531553,-0.120958413,-0.035895403,0.205197235,0.08506301,0.326155648,0.241092638
NE,Jefferson,0.189708706,0.053800969,-0.099647955,0.024432588,-0.153448924,-0.029368381,0.135907737,0.124080543,0.289356661,0.165276118
NE,Johnson,0.182159073,0.047391206,-0.088912825,0.013888277,-0.136304031,-0.033502929,0.134767867,0.102801102,0.271071898,0.168270796
NE,Kearney,0.071563264,0.036971486,-0.101531781,-0.033870805,-0.138503267,-0.070842291,0.034591778,0.067660976,0.173095045,0.105434069
NE,Keith,0.095304873,0.066535274,-0.069114098,-0.043642708,-0.135649372,-0.110177982,0.028769599,0.02547139,0.164418971,0.138947581
NE,Keya Paha,0.20626142,-0.043971495,-0.118970555,-0.023871087,-0.07499906,0.020100408,0.250232915,0.095099468,0.325231975,0.230132507
NE,Kimball,0.106482664,0.049910131,-0.048622279,-0.051525239,-0.09853241,-0.10143537,0.056572533,-0.00290296,0.155104943,0.158007903
NE,Knox,0.160591578,0.029859039,-0.078489601,0.013262738,-0.10834864,-0.016596301,0.130732539,0.091752339,0.239081179,0.14732884
NE,Lancaster,-0.103683289,0.035265242,-0.151105625,-0.098117593,-0.186370867,-0.133382835,-0.138948531,0.052988032,0.047422336,-0.005565696
NE,Lincoln,0.307844291,0.114067054,0.088901621,0.135374295,-0.025165433,0.021307241,0.193777237,0.046472674,0.21894267,0.172469996
NE,Logan,0.142459118,0.006087763,-0.078556759,-0.001689456,-0.084644522,-0.007777219,0.136371355,0.076867303,0.221015877,0.144148574
NE,Loup,0.185185185,0.108205171,0.020517791,0.107770979,-0.08768738,-0.000434192,0.076980014,0.087253188,0.164667394,0.077414206
